timestamps,TP9,AF7,AF8,TP10,Right AUX
1735523374.196,28.320,31.738,25.879,-21.973,-60.547
1735523374.200,22.461,25.879,23.926,-22.949,-106.445
1735523374.204,44.434,24.414,20.020,71.289,82.031
1735523374.208,57.129,28.809,23.438,113.770,214.844
1735523374.212,29.297,27.832,28.320,1.953,7.324
1735523374.216,18.555,29.785,27.832,-41.504,-130.371
1735523374.220,35.645,24.902,25.391,37.109,2.441
1735523374.223,59.082,18.555,21.484,108.887,210.938
1735523374.227,43.945,24.414,22.949,22.949,90.820
1735523374.231,22.949,28.320,24.414,-51.270,-119.629
1735523374.235,32.227,26.855,22.461,-0.977,-44.922
1735523374.239,51.758,26.367,22.949,92.285,195.801
1735523374.243,42.969,31.250,27.832,52.246,155.273
1735523374.247,20.508,31.738,26.855,-43.457,-101.562
1735523374.251,20.996,26.855,26.367,-19.531,-109.863
1735523374.255,39.551,24.414,27.832,75.684,120.117
1735523374.259,45.898,28.320,31.738,92.773,210.938
1735523374.262,20.508,32.715,37.598,-7.812,-31.250
1735523374.266,14.160,33.203,32.715,-25.879,-135.254
1735523374.270,35.156,27.344,22.949,53.711,40.039
1735523374.274,44.434,23.926,22.461,101.074,187.988
1735523374.278,19.531,28.320,28.320,5.859,18.555
1735523374.282,8.301,25.879,29.785,-40.527,-108.398
1735523374.286,33.691,23.926,27.832,36.621,-2.930
1735523374.290,55.664,26.367,27.344,111.328,198.242
1735523374.294,28.320,29.785,30.762,27.344,101.562
1735523374.298,13.184,28.320,31.738,-41.992,-109.863
1735523374.302,27.344,25.391,26.855,7.812,-65.430
1735523374.305,46.387,23.438,21.484,103.027,156.250
1735523374.309,41.504,24.902,22.949,66.406,152.344
1735523374.313,13.672,26.367,24.414,-41.992,-82.031
1735523374.317,11.719,21.484,24.902,-20.020,-126.953
1735523374.321,37.109,19.531,26.855,84.473,64.941
1735523374.325,51.758,19.043,32.227,96.191,161.133
1735523374.329,22.949,20.508,37.109,-23.926,-50.781
1735523374.333,13.184,21.973,28.809,-44.434,-123.535
1735523374.337,40.039,20.508,19.043,52.734,54.199
1735523374.341,54.199,15.137,20.996,110.840,215.820
1735523374.345,38.086,11.230,24.414,10.254,31.250
1735523374.348,22.949,16.602,22.461,-52.734,-112.793
1735523374.352,35.645,22.949,21.973,14.648,3.418
1735523374.356,56.152,23.926,24.414,105.957,190.918
1735523374.360,41.992,28.320,27.832,37.598,105.469
1735523374.364,25.879,28.809,27.344,-46.387,-107.422
1735523374.368,21.484,24.414,27.832,-8.301,-66.895
1735523374.372,37.598,19.531,24.902,88.379,147.949
1735523374.376,38.086,18.066,20.508,72.754,156.250
1735523374.380,10.742,19.043,21.484,-33.203,-55.664
1735523374.384,5.371,17.090,25.391,-24.902,-87.402
1735523374.387,28.320,12.695,26.367,71.777,92.285
1735523374.391,42.480,16.113,32.227,100.586,214.844
1735523374.395,15.625,22.461,39.551,-10.254,21.973
1735523374.399,6.836,19.531,35.156,-41.992,-119.141
1735523374.403,26.367,16.602,29.785,46.387,26.855
1735523374.407,41.992,18.555,32.227,103.516,200.684
1735523374.411,16.602,17.578,32.227,6.836,41.016
1735523374.415,-4.395,12.695,24.902,-50.781,-109.863
1735523374.419,17.090,8.789,26.367,10.742,-47.363
1735523374.423,44.922,11.230,32.227,102.539,164.551
1735523374.427,29.785,20.020,40.039,47.363,138.672
1735523374.430,2.930,20.020,39.551,-46.875,-96.191
1735523374.434,8.789,15.625,38.574,-11.230,-106.934
1735523374.438,39.062,21.973,47.363,89.355,85.938
1735523374.442,42.969,24.414,53.223,85.449,169.434
1735523374.446,15.625,14.648,49.316,-29.297,-43.457
1735523374.450,11.719,13.672,39.551,-31.250,-111.816
1735523374.454,36.133,15.625,35.156,69.336,66.895
1735523374.458,43.457,8.789,38.574,98.633,187.012
1735523374.462,11.719,9.766,41.504,-12.207,9.277
1735523374.466,-2.441,13.672,44.434,-50.781,-104.492
1735523374.469,14.648,11.230,46.875,36.133,30.762
1735523374.473,41.992,11.230,45.410,117.676,209.961
1735523374.477,21.973,13.184,51.270,30.273,77.148
1735523374.481,-1.465,12.695,49.805,-43.945,-107.422
1735523374.485,15.625,9.277,41.016,3.906,-58.105
1735523374.489,42.480,6.348,37.109,95.215,153.809
1735523374.493,25.879,4.883,37.109,51.270,143.555
1735523374.497,1.465,3.418,41.016,-50.781,-76.172
1735523374.501,10.254,5.859,43.945,-25.879,-71.289
1735523374.505,33.691,6.348,40.527,70.801,140.625
1735523374.509,38.574,6.836,38.574,76.660,204.590
1735523374.512,17.578,7.324,43.457,-31.250,-53.223
1735523374.516,10.254,4.883,48.340,-41.016,-150.879
1735523374.520,24.902,8.301,45.410,60.547,59.570
1735523374.524,41.504,14.648,41.504,110.840,217.773
1735523374.528,21.484,18.555,42.480,6.836,5.859
1735523374.532,5.371,18.555,38.086,-37.109,-138.184
1735523374.536,28.320,16.602,31.250,41.016,-7.812
1735523374.540,54.199,14.160,30.762,122.070,217.773
1735523374.544,31.738,16.113,32.715,37.598,104.492
1735523374.548,9.766,22.461,30.273,-43.945,-117.188
1735523374.552,19.531,20.996,31.250,6.836,-55.664
1735523374.555,48.340,16.602,33.691,106.445,179.688
1735523374.559,44.434,20.996,35.645,69.336,151.367
1735523374.563,19.531,22.461,34.180,-37.598,-95.703
1735523374.567,30.762,18.066,39.551,-11.230,-114.746
1735523374.571,56.152,14.648,46.387,86.426,61.035
1735523374.575,52.246,20.508,37.109,93.262,190.918
1735523374.579,21.973,25.391,29.785,-17.578,-16.113
1735523374.583,10.742,20.020,26.367,-37.598,-147.461
1735523374.587,24.902,19.043,22.461,53.223,22.461
1735523374.591,43.457,23.926,22.461,108.887,186.035
