timestamps,TP9,AF7,AF8,TP10,Right AUX
1734296596.000,-65.430,23.926,71.777,-71.777,-161.133
1734296596.004,-45.410,26.367,80.078,-9.277,-49.805
1734296596.008,-18.555,11.719,87.402,69.824,188.477
1734296596.012,-34.180,-0.488,86.426,18.555,137.695
1734296596.016,-64.941,1.465,85.938,-70.312,-122.070
1734296596.020,-49.805,2.441,88.867,-38.086,-114.746
1734296596.024,-7.324,-1.465,82.520,61.523,136.230
1734296596.028,-12.695,-10.742,77.637,52.246,170.410
1734296596.031,-33.203,-14.160,72.266,-32.227,-71.777
1734296596.035,-24.414,-15.137,63.477,-42.969,-157.227
1734296596.039,-2.441,-21.484,58.594,29.785,80.566
1734296596.043,33.691,-30.273,62.500,88.867,212.891
1734296596.047,21.973,-39.062,62.012,27.344,8.301
1734296596.051,-14.648,-30.273,51.270,-53.223,-148.926
1734296596.055,16.113,-10.742,47.852,25.391,55.664
1734296596.059,45.410,-12.695,48.828,114.258,256.348
1734296596.063,22.461,-17.578,43.457,51.270,79.590
1734296596.067,-0.488,-19.043,40.039,-23.926,-169.434
1734296596.071,27.344,-24.414,35.645,36.133,-42.969
1734296596.074,70.801,-19.531,35.645,125.977,213.867
1734296596.078,56.152,-12.207,38.574,93.262,144.531
1734296596.082,24.902,-14.160,33.691,-1.465,-122.070
1734296596.086,30.273,-19.531,29.785,14.160,-125.977
1734296596.090,59.570,-18.555,26.855,107.910,139.160
1734296596.094,57.129,-16.602,31.250,109.863,196.777
1734296596.098,17.578,-17.578,39.551,20.508,-48.340
1734296596.102,7.812,-18.066,35.156,-8.301,-154.785
1734296596.106,39.062,-17.578,30.273,79.102,67.871
1734296596.110,56.152,-16.602,27.344,125.977,222.168
1734296596.113,23.926,-18.066,25.391,39.551,23.438
1734296596.117,1.465,-17.578,23.926,-28.809,-198.730
1734296596.121,28.320,-16.113,19.043,49.316,-31.738
1734296596.125,55.176,-20.020,18.555,125.488,230.469
1734296596.129,37.109,-15.625,20.020,56.641,128.418
1734296596.133,8.301,-3.906,18.066,-29.297,-153.320
1734296596.137,29.785,0.977,22.461,20.996,-105.957
1734296596.141,66.406,4.395,30.273,105.469,137.207
1734296596.145,59.082,9.766,31.250,77.637,124.512
1734296596.149,22.461,13.184,24.902,-12.207,-121.094
1734296596.152,21.484,13.672,21.484,-12.695,-165.527
1734296596.156,61.523,13.672,22.949,83.496,102.539
1734296596.160,65.918,13.672,20.020,101.074,215.820
1734296596.164,27.832,16.113,23.926,8.789,-37.598
1734296596.168,15.137,18.066,30.273,-28.809,-198.242
1734296596.172,50.293,20.508,32.715,62.012,40.527
1734296596.176,70.312,20.508,33.691,118.164,226.074
1734296596.180,36.133,17.090,32.715,36.621,28.809
1734296596.184,9.766,12.207,33.691,-28.320,-178.711
1734296596.188,37.598,6.348,29.785,37.598,-27.344
1734296596.192,62.500,9.766,25.391,110.840,211.426
1734296596.195,35.156,15.137,26.855,57.617,125.488
1734296596.199,3.906,17.090,25.391,-33.203,-143.066
1734296596.203,17.578,19.531,23.926,0.488,-112.793
1734296596.207,52.246,19.531,25.879,100.586,176.758
1734296596.211,45.410,21.484,26.855,80.078,191.895
1734296596.215,24.902,28.320,19.531,-6.348,-83.008
1734296596.219,32.227,32.227,18.066,-0.488,-164.062
1734296596.223,32.715,24.414,34.668,64.941,90.332
1734296596.227,32.227,14.160,44.922,88.379,225.098
1734296596.231,9.277,7.324,41.992,13.184,-2.441
1734296596.235,1.465,-4.883,42.480,-30.762,-201.660
1734296596.238,36.133,-12.207,41.992,53.711,-3.906
1734296596.242,57.617,-8.789,37.109,116.699,243.164
1734296596.246,28.809,-4.395,35.156,41.016,66.895
1734296596.250,-6.348,1.953,34.180,-43.457,-191.406
1734296596.254,21.484,3.906,34.180,20.508,-51.270
1734296596.258,56.152,-3.418,32.227,112.793,203.613
1734296596.262,34.668,-6.348,27.832,68.848,131.836
1734296596.266,2.441,-9.766,24.902,-21.484,-108.887
1734296596.270,19.531,-6.348,23.438,8.301,-124.023
1734296596.274,53.711,3.418,25.391,101.562,132.812
1734296596.277,54.199,1.465,27.832,99.121,199.219
1734296596.281,20.996,-2.441,25.879,6.836,-35.645
1734296596.285,13.672,0.000,25.391,-14.160,-128.418
1734296596.289,59.082,0.488,33.691,80.566,78.613
1734296596.293,68.848,1.465,39.062,113.281,234.375
1734296596.297,29.785,1.465,30.273,20.996,36.133
1734296596.301,14.160,-3.418,20.996,-41.504,-176.758
1734296596.305,44.434,-5.859,17.090,26.855,-4.883
1734296596.309,75.684,-2.441,15.625,102.051,230.957
1734296596.313,53.223,1.953,21.484,35.645,70.801
1734296596.317,21.484,8.789,27.344,-41.992,-162.109
1734296596.320,44.434,8.301,28.809,19.531,-47.852
1734296596.324,75.684,11.719,35.156,113.770,190.918
1734296596.328,55.176,16.113,38.574,81.543,134.277
1734296596.332,11.719,10.742,36.621,-12.695,-128.418
1734296596.336,8.301,10.254,34.668,5.859,-121.094
1734296596.340,44.434,12.695,31.738,101.562,129.395
1734296596.344,43.457,14.648,28.809,103.027,203.125
1734296596.348,6.348,16.602,29.785,6.836,-55.176
1734296596.352,2.441,18.066,31.250,-20.996,-183.594
1734296596.356,42.969,20.996,35.645,69.824,66.895
1734296596.359,62.012,23.438,41.504,116.211,252.930
1734296596.363,28.320,21.973,42.480,26.855,46.875
1734296596.367,0.000,23.926,40.527,-43.945,-182.129
1734296596.371,25.391,28.320,37.598,23.926,-32.715
